record_id,Ministry/Department of Justice,National Government,Provincial/State Government,New Task Force,Municipal Government,Other,Police,Ministry/Department of Foreign Affairs,Military,Ministry/Department of Health
R_1OGCC66MUicPgGSDq,False,True,False,False,False,False,False,False,False,False
R_3R1Q4YSvvh0ALomNA,False,True,False,False,False,False,False,False,False,False
R_3oXeBVX9GZXWD54NA,False,False,False,False,False,False,False,False,False,True
R_3nGhZprpFhMWkPNNA,False,False,False,False,False,False,False,False,False,True
R_3CHFmZoE9Vjhs4ENA,False,True,False,False,False,False,False,False,False,False
R_3mmow4lL1mq4kSOCu,False,True,True,False,True,False,False,False,False,False
R_3mmow4lL1mq4kSODp,False,True,True,False,True,False,False,False,False,False
R_3mmow4lL1mq4kSOBf,False,True,True,False,True,False,False,False,False,False
R_12hFTSq83I5bByLNA,False,False,False,False,False,False,False,False,False,True
R_9tB6qbq8gqBfhPXNA,False,False,False,False,False,True,False,False,False,False
R_ysvcTN2TxcniGnnNA,False,True,False,False,False,False,False,False,False,False
R_eyBU5ematsDkToRNA,False,True,False,False,False,False,False,False,False,False
R_31iRr8YAADv49PjNA,False,True,False,False,False,False,False,False,False,True
R_2WAuENgwtysGh8EAm,False,False,False,False,False,True,False,False,False,False
R_XtAVmiZrOInLuuZAm,False,False,False,False,False,True,False,False,False,False
R_yUVLQriqN4HV3UJNA,False,False,False,False,False,False,False,False,False,True
R_26eFzIt7bd42SChNA,False,True,False,False,False,False,False,False,False,True
R_1FnV56mbk4OOEsTCt,False,False,False,False,False,True,False,False,False,False
R_1FnV56mbk4OOEsTCu,False,False,False,False,False,True,False,False,False,False
R_1FnV56mbk4OOEsTDp,False,False,False,False,False,True,False,False,False,False
R_1FnV56mbk4OOEsTBf,False,False,False,False,False,True,False,False,False,False
R_RDKorzVn8MHI7TPCu,False,False,False,False,False,True,False,False,False,False
R_1n88av2qARdrsd7Ct,False,True,False,False,False,False,False,False,False,False
R_1n88av2qARdrsd7Cu,False,True,False,False,False,False,False,False,False,False
R_1n88av2qARdrsd7Dp,False,True,False,False,False,False,False,False,False,False
R_xE0zq3Y4lc1scORCt,False,True,False,False,False,False,False,False,False,False
R_xE0zq3Y4lc1scORCu,False,True,False,False,False,False,False,False,False,False
R_xE0zq3Y4lc1scORDp,False,True,False,False,False,False,False,False,False,False
R_3kbrHoNOHwNvXy5NA,False,True,False,False,False,False,False,False,False,False
R_3PC5esOvnqXhfpMBf,False,True,False,False,False,False,False,False,False,False
R_br5swMqJpBhVraNCu,False,False,False,False,False,True,False,False,False,False
R_1LHE1WI5XRi0tYgBa,False,True,False,False,False,False,False,False,False,False
R_31nt4i0av32NC0HEb,False,False,False,False,False,False,False,False,False,True
R_31nt4i0av32NC0HEa,False,False,False,False,False,False,False,False,False,True
R_31nt4i0av32NC0HEc,False,False,False,False,False,False,False,False,False,True
R_1pKGONFspFte3qlAy,False,True,False,False,False,False,False,False,False,False
R_pxAzy3wzib2R9tLBs,False,True,False,False,False,True,False,False,False,False
R_pxAzy3wzib2R9tLCp,False,True,False,False,False,True,False,False,False,False
R_pxAzy3wzib2R9tLAz,False,True,False,False,False,True,False,False,False,False
R_pxAzy3wzib2R9tLCf,False,True,False,False,False,True,False,False,False,False
R_1itjVsxNTwOQGNTNA,False,True,False,False,False,False,False,True,False,False
R_3KBGEyBB3oBSeMRBd,False,True,False,False,False,False,False,False,False,False
R_25TweTPrU24MUFLBa,False,True,False,False,False,False,False,False,False,False
R_xmE5jDeb7kGSGFHBa,False,True,False,False,False,False,False,False,False,False
R_1nNsQYkAc8EMjc3NA,False,False,False,False,False,True,False,False,False,True
R_2SiQVCVICriooufNA,False,True,False,False,False,False,False,False,False,True
R_2f6Z9iwZ4j8v2iiCf,False,True,False,False,False,False,False,False,False,False
R_5v7tQIZ1cloFubTNA,False,True,False,False,False,False,False,False,False,False
R_3hsShOkM0CBd7OhNA,False,True,False,False,True,False,False,False,False,True
R_3RvWwKupKE2ZAfINA,False,True,False,False,False,False,True,False,False,False
R_1oiCM6QB4fMxpKINA,False,True,False,False,False,False,True,False,False,False
R_1mCNqiG0P4glRikDq,False,True,False,False,False,False,True,False,False,False
R_1mCNqiG0P4glRikAy,False,True,False,False,False,False,True,False,False,False
R_3fxZxUKlf8iInhICj,False,True,False,False,False,False,True,False,False,False
R_WrrYLpTSyzRLt4dNA,False,True,False,False,False,False,False,False,False,False
R_2R8Mx7qJLYGmuWANA,False,False,False,False,False,False,False,False,False,True
R_25HjCG0WVHBaityBd,False,True,False,False,False,False,False,False,False,True
R_CmoFqG7vg3I0FgdBd,False,True,False,False,False,False,True,False,False,True
R_8qbxAjIGeKnnDP3NA,False,True,False,False,False,False,True,False,False,False
R_2whibd7XWJ5bXIKBa,False,True,False,False,False,False,False,False,False,False
R_3fAEQatAQ5WfN8kNA,False,True,False,False,False,False,False,False,False,False
R_2qC7J1ZLFtgKJujBd,False,True,False,False,False,False,False,False,False,True
R_2qC7J1ZLFtgKJujDz,False,True,False,False,False,False,False,False,False,True
R_SHUe90Iy0BmTdSxCm,False,True,False,False,False,False,False,False,False,False
R_3kFYc4j9bNQxgeiNA,False,False,False,False,False,False,False,False,False,True
R_qwkQhFqgeS5vZ5LBd,False,True,False,False,False,False,True,False,False,True
R_qwkQhFqgeS5vZ5LDz,False,True,False,False,False,False,True,False,False,True
R_115F8nY1t0mHitgBd,False,True,False,False,False,False,True,False,False,True
R_115F8nY1t0mHitgDz,False,True,False,False,False,False,True,False,False,True
R_OlZJVxtxoHsJhE5NA,False,True,False,False,False,False,False,False,False,True
R_1gROBi447rHtXHVBv,False,True,False,False,False,False,False,False,False,False
R_1it8qVN1nULYxh3Ar,False,False,False,False,False,False,False,False,True,False
R_1it8qVN1nULYxh3By,False,False,False,False,False,False,False,False,True,False
R_2ts4o05lIxTEQHPNA,False,True,False,False,False,False,False,False,False,False
R_1fcLL293ejXIPd2NA,False,True,False,False,False,False,False,False,False,False
R_yBBYEZam3AiTR85Ca,False,False,False,False,False,False,False,False,False,True
R_1DwZuvmbKpG7XdHEn,False,True,False,False,False,False,False,False,False,False
R_6XtaGKYxtVwZEpbNA,False,False,False,False,False,False,False,False,False,True
R_2TAERUjlK6SgfjkAc,False,True,False,False,False,False,False,False,False,False
R_3kidvyxTvdHn0ANNA,False,False,False,False,True,False,False,False,False,False
R_3gN976mARPIEJHZBd,False,True,False,False,False,False,True,False,False,False
R_1GJJ7V1shrFkv5oNA,False,False,False,False,True,False,True,False,False,False
R_2YJwVpzQBJQQNKYNA,False,True,False,False,False,False,True,False,False,False
R_XsRvVBeZHcKCoM1Bw,False,True,False,False,False,False,False,False,False,False
R_XBzVcbZPiNRCwRrDi,False,True,False,False,False,False,True,False,False,False
R_XBzVcbZPiNRCwRrCj,False,True,False,False,False,False,True,False,False,False
R_2rUaFarMRmsc2p7Di,False,True,False,False,False,False,False,False,False,False
R_2rUaFarMRmsc2p7Cj,False,True,False,False,False,False,False,False,False,False
R_C14K2l0IyhwZkM9Di,False,True,False,False,False,False,True,False,False,False
R_C14K2l0IyhwZkM9Cj,False,True,False,False,False,False,True,False,False,False
R_PHDpDi8tg1AAXVTDi,False,True,False,False,False,False,True,False,False,False
R_PHDpDi8tg1AAXVTCj,False,True,False,False,False,False,True,False,False,False
R_2VOLy6PwNKXCbytDi,False,True,False,False,False,False,True,False,False,False
R_2VOLy6PwNKXCbytCj,False,True,False,False,False,False,True,False,False,False
R_2zYHNJ0cjz6HsnQDi,False,True,False,False,False,False,True,False,False,False
R_2zYHNJ0cjz6HsnQCj,False,True,False,False,False,False,True,False,False,False
R_25LpLnc6gFBpGvpDz,False,True,False,False,False,False,False,False,False,False
R_0xiGXxkPVgtVJNnCt,False,True,False,False,False,True,False,False,False,False
R_0xiGXxkPVgtVJNnCu,False,True,False,False,False,True,False,False,False,False
R_0xiGXxkPVgtVJNnDp,False,True,False,False,False,True,False,False,False,False
R_pKOGrqaLgRY1LWhAy,False,True,False,False,False,False,False,False,False,True
R_2pKUd7J58lDfHIQNA,False,True,False,False,False,False,True,False,False,False
R_bwMiyGL1IO6JJHrCp,False,True,False,False,False,True,False,False,False,False
R_22rE1TmvDSpzu8lDq,False,True,False,False,False,False,True,False,False,False
R_22rE1TmvDSpzu8lDd,False,True,False,False,False,False,True,False,False,False
R_31bKY5Ce7AzT9GaDq,False,True,False,False,False,False,True,False,False,False
R_31bKY5Ce7AzT9GaDd,False,True,False,False,False,False,True,False,False,False
R_OqjhQizpd3FzPwdDw,False,True,False,False,False,False,False,False,False,True
R_3RqEzdGfIQ8PYIaNA,False,False,False,False,False,False,False,False,False,True
R_2AXMgSfywK107MaNA,False,False,True,False,True,False,False,False,False,True
R_9S8hPcMghXc5SJXAg,False,True,False,False,False,False,False,False,False,False
R_1DwMBfNPB8IDHJnAg,False,True,False,False,False,False,False,False,False,False
R_1C7QYy78cTsmgUeCu,False,False,True,False,False,True,False,False,False,False
R_1C7QYy78cTsmgUeDp,False,False,True,False,False,True,False,False,False,False
R_3hEAo0VJ0IEim9sNA,False,True,False,False,False,False,False,False,False,True
R_2thAN4nJ9lseF1eCp,False,True,False,False,False,False,False,False,False,False
R_3lPji4bSQEKMai9Bv,False,True,False,False,False,False,False,False,False,False
R_umHN0nwxTsjsqJjNA,False,False,False,False,False,False,False,False,False,True
R_27Clr7OeW0UKwfhAy,False,True,False,False,False,False,False,False,False,False
R_sHknOmhAGClMsilNA,False,True,False,False,False,False,False,False,False,False
R_3qs2B9xS722MndhNA,False,True,False,False,False,False,False,False,False,False
R_3fC1uSLQMcyJlWjNA,False,True,False,False,False,False,False,False,False,True
R_1LGNVNh9qPXmyLgDy,False,True,False,False,False,False,False,False,False,False
R_0wzdhiGkIcbFwRPNA,False,True,False,False,False,True,False,False,False,True
R_1CJfvXFKhrFN9sNBn,False,True,False,False,False,False,False,False,False,True
R_1CJfvXFKhrFN9sNCh,False,True,False,False,False,False,False,False,False,True
R_1Hc85PcuVeArL12Cf,False,True,False,False,False,False,False,False,False,True
R_1EbLrPSZ2a5cPIQCe,False,True,False,False,False,False,False,False,False,True
R_2fBZ32rjAVV8oGZCe,False,True,False,False,False,False,False,False,False,True
R_1hDSEyL5YHNTg6bNA,False,True,False,False,False,False,False,False,False,False
R_2fiJX28tgQQXo9MDa,False,True,False,False,False,False,False,False,False,False
R_2bZUaFLIsb6rFJXCc,False,True,False,False,False,True,False,False,False,False
R_3CEkCqlzUwmumeIAh,False,True,False,False,False,False,True,False,False,False
R_1OGHrfM0Cg3xnfdEh,False,True,False,False,False,False,False,True,False,True
R_1OGHrfM0Cg3xnfdDw,False,True,False,False,False,False,False,True,False,True
R_1OGHrfM0Cg3xnfdDv,False,True,False,False,False,False,False,True,False,True
R_1OGHrfM0Cg3xnfdDa,False,True,False,False,False,False,False,True,False,True
R_1OGHrfM0Cg3xnfdCe,False,True,False,False,False,False,False,True,False,True
R_2SJrhmeh2BMnX7HNA,False,True,False,False,False,False,False,False,False,True
R_UurbjWNQsGqFs7TDs,False,True,False,False,False,False,True,False,False,False
R_1diE08HLG034jYlDs,False,True,False,False,False,False,True,False,False,False
R_29nUdyA9Q7gsPv4Ah,False,True,False,False,False,False,True,False,False,False
R_29nUdyA9Q7gsPv4Cj,False,True,False,False,False,False,True,False,False,False
R_1k0MaDx71SCD79MCt,False,True,False,False,False,True,False,False,False,False
R_1k0MaDx71SCD79MCu,False,True,False,False,False,True,False,False,False,False
R_1k0MaDx71SCD79MDp,False,True,False,False,False,True,False,False,False,False
R_2AFpsfvxJSrJ48gCu,False,True,False,False,False,False,False,False,False,False
R_2AFpsfvxJSrJ48gDp,False,True,False,False,False,False,False,False,False,False
R_2AFpsfvxJSrJ48gBf,False,True,False,False,False,False,False,False,False,False
R_1NCCdGdtgUHRWcpDz,False,True,False,False,False,False,False,False,False,False
R_szF8xHjxsp1ubbrDz,False,True,False,False,False,False,False,False,False,False
R_2Sc5twpjdtxV1qgNA,False,True,False,False,False,False,False,False,False,False
R_2781wwBTcYGJhXmNA,False,True,False,False,False,False,False,False,False,False
R_29rZdVTcJeTUIRdDq,False,True,False,False,False,False,True,False,False,False
R_29rZdVTcJeTUIRdDc,False,True,False,False,False,False,True,False,False,False
R_5u6N1kaIkzjwI81NA,True,True,False,False,False,True,False,True,False,False
R_3p3hvUTzOsPZBCUDq,False,True,False,False,False,False,True,False,False,False
R_3p3hvUTzOsPZBCUDd,False,True,False,False,False,False,True,False,False,False
R_1q1VeByqTpPGQsvNA,False,True,False,False,False,False,False,False,False,False
R_0i9HH872XndB8bvAq,False,True,False,False,False,False,True,False,False,True
R_9MjYb3TGgDqT2TfNA,False,True,False,False,False,False,True,False,False,True
R_1gCuUKE3gu00hxkCt,False,True,False,False,False,False,False,False,False,False
R_1gCuUKE3gu00hxkCu,False,True,False,False,False,False,False,False,False,False
R_1gCuUKE3gu00hxkDp,False,True,False,False,False,False,False,False,False,False
R_1gCuUKE3gu00hxkBf,False,True,False,False,False,False,False,False,False,False
R_2bMYwiIFQySQRrjCt,False,True,False,False,False,True,False,False,False,False
R_2bMYwiIFQySQRrjCu,False,True,False,False,False,True,False,False,False,False
R_2bMYwiIFQySQRrjDp,False,True,False,False,False,True,False,False,False,False
R_Z1yVFxlTw3v5h9nBd,False,False,False,False,False,False,False,False,False,True
R_2rUCLPrvMuTvNNjNA,False,False,False,False,False,False,False,False,False,True
R_3kBVGW2VT54BEwYNA,False,True,False,False,False,False,False,False,False,False
R_C8rEeBocyCTou6lCf,False,True,False,False,False,False,False,False,False,True
R_C8rEeBocyCTou6lBg,False,True,False,False,False,False,False,False,False,True
R_3JCoyPIHMgkbM07NA,False,True,False,False,False,False,False,False,False,False
R_2YrJeEQ3DRXhNA4NA,False,True,False,False,False,False,False,False,False,False
R_2rNm7t5bWqhGjLXBz,False,True,False,True,False,True,False,False,False,True
R_2WVFIsyKLEOu5bSNA,False,True,False,False,False,False,False,False,False,False
R_x4JQKJ0tbNqRNeNCc,False,True,False,False,False,False,True,False,False,False
R_2aWW1iu8F4b4kCxNA,False,True,False,False,False,False,False,False,False,False
R_3MnBcPHrrsg2bXhCf,False,True,False,False,False,False,False,False,False,False
R_2YzGLC6CPm4ZL0iDq,False,True,False,False,False,False,False,False,False,False
R_24Pe218vrvzGGIzBd,False,True,False,False,False,False,False,False,False,True
R_s4OR5V3vaSjiBoJNA,False,True,False,False,False,False,False,False,False,False
R_1mXdBmWNcfxKl4LDq,False,True,False,False,False,False,False,False,False,False
R_1mXdBmWNcfxKl4LAy,False,True,False,False,False,False,False,False,False,False
R_1mXdBmWNcfxKl4LCm,False,True,False,False,False,False,False,False,False,False
R_2R7Ag4G4Be7HHD5NA,False,False,False,False,False,False,False,False,False,True
R_3VR2BV4ZZrmZ3Y5NA,False,True,False,False,False,False,False,False,False,False
R_1ePjOVp2DorcJR4NA,False,True,False,False,False,False,False,False,False,False
R_2zJ792i9ivf51XiBv,False,True,False,True,False,False,False,False,False,True
R_2Ec7yUOQ4qJsBTtEb,False,True,False,True,False,False,False,False,False,True
R_2Ec7yUOQ4qJsBTtEc,False,True,False,True,False,False,False,False,False,True
R_2UgXYHVsVON0pJ2En,False,True,False,False,False,False,False,False,False,False
R_2UgXYHVsVON0pJ2Eo,False,True,False,False,False,False,False,False,False,False
R_cGFgOhBPzzY1qa5Bs,False,True,False,False,False,False,False,False,False,False
R_cGFgOhBPzzY1qa5Eh,False,True,False,False,False,False,False,False,False,False
R_cGFgOhBPzzY1qa5Cp,False,True,False,False,False,False,False,False,False,False
R_cGFgOhBPzzY1qa5Cf,False,True,False,False,False,False,False,False,False,False
R_1jy9FTBYv9gBXArNA,False,True,False,False,False,False,True,False,False,False
R_3HqsMxjBzbbpFrMDz,False,True,False,False,False,False,True,False,False,False
R_3HqsMxjBzbbpFrMCc,False,True,False,False,False,False,True,False,False,False
R_1IEkIKxqiq92vs1NA,False,True,False,False,False,False,False,False,False,False
R_3nf1R7zuvJxOPsMNA,False,False,False,False,False,True,False,False,False,False
R_3ewuji8hxD2M9oCNA,False,False,False,False,True,False,False,False,False,False
R_2BnWocnfHCfzA20NA,False,True,False,False,False,True,False,False,False,False
R_1rqSSoKZP0OoMsnNA,False,True,False,False,False,True,False,False,False,False
R_2viSzJlxmeui2jTCr,False,True,False,False,False,False,False,False,False,False
R_1N24mWa2UMPiFeANA,False,True,False,False,False,False,False,False,False,True
R_UuXPzCkS0oxBamdNA,False,False,False,False,False,True,False,False,False,False
R_RsQGtUfIv10FwYhNA,False,True,False,False,False,False,False,False,False,False
R_O9TxsynPpjDYbXbAm,False,True,False,False,False,False,True,False,False,False
R_3stQLL1qTQu0MzfAm,False,True,False,False,False,False,True,False,False,False
R_1jrMCYNS8jgkdwqNA,False,True,False,False,False,False,False,False,False,False
R_2VdvmMRzkxgSNCQNA,False,False,False,False,False,False,False,False,False,True
R_qybcchlZL0aSVCFCa,False,True,False,False,False,False,False,False,False,False
R_yxMAhy9QRca1bVvNA,False,False,False,False,True,False,False,False,False,False
R_3jUI53kzvlHhYUcAq,False,True,False,False,False,False,False,False,False,False
R_27PODvjim65CErBNA,False,True,False,False,False,False,False,False,False,False
R_3hEg1D5pKZL3s0jDz,False,True,False,False,False,False,False,False,False,False
R_3hEg1D5pKZL3s0jEj,False,True,False,False,False,False,False,False,False,False
R_2P0Pk71VVnuHRHdNA,False,False,False,False,False,True,False,False,False,True
R_1rDOY8rD7kWkvAhCj,False,True,False,False,False,False,True,False,False,False
R_1jfRVYa9dBRChJMCj,False,True,False,False,False,False,True,False,False,False
R_qEnVw393GoDpZwlNA,False,True,False,False,False,False,False,False,False,False
R_3kNDSBhwHxHg9YuEc,False,True,False,False,False,False,False,False,False,False
R_XX0MxYnzNXIRSh3NA,False,True,False,False,False,False,True,False,False,False
R_BGlgvpFaAJYSHhTBa,False,False,False,False,False,True,False,False,False,False
R_eeNUvfrn29tGZpfNA,False,True,False,False,False,False,False,False,False,False
R_2c8aSBneJvQYkBFNA,False,True,False,False,False,False,False,False,False,False
R_2wKs9kYCFibHI1mBn,False,False,False,False,False,False,False,False,False,True
R_2wKs9kYCFibHI1mCh,False,False,False,False,False,False,False,False,False,True
R_2EEJkkfw4DbBYQfNA,False,True,False,False,False,False,False,False,False,True
R_rlrIb89yvsQToKBAg,False,True,False,False,False,False,True,False,False,False
R_1N91I6MwVYOdCuFAg,False,True,False,False,False,False,True,False,False,False
R_3MEiRueiNw6wBgiNA,False,True,False,False,False,False,False,False,False,False
R_0kuV5YE5dXTWo8xCh,False,True,False,False,False,False,False,False,False,False
R_2VL4NHCxPP43pmJNA,False,True,False,False,False,False,False,False,False,False
R_2tGoNSnsFyISLW4Ag,False,True,False,False,False,False,True,False,False,False
R_3gNKR7LTJF5DWPAAq,False,True,False,False,False,False,False,False,False,False
R_2rG9RvwDiSM8JrPEb,False,False,False,False,False,True,False,False,False,False
R_7WXac9vxJDD5kVHNA,False,True,False,False,False,True,False,False,False,False
R_2VlSZcsF58rHYnFNA,False,True,True,False,True,True,True,False,True,True
R_2CNH1tz0m81XVEgDp,False,True,False,False,False,False,False,False,False,False
R_2CNH1tz0m81XVEgBf,False,True,False,False,False,False,False,False,False,False
R_28CIKPMKWbOR95ZNA,False,True,True,False,False,True,False,False,False,True
R_3kpmbPO3SuHv3G7NA,False,True,False,False,False,False,False,False,False,False
R_1Ij9Ka8ONYmMg70NA,False,True,False,False,False,False,False,False,False,False
R_WBec8riLSX2V2edNA,False,True,False,False,False,False,False,False,False,False
R_22RERh42BtdVF8ABh,False,True,False,False,False,False,False,False,False,False
R_22RERh42BtdVF8ABi,False,True,False,False,False,False,False,False,False,False
R_3fUg87RgCn3ZzcBNA,False,False,False,False,False,False,False,False,False,True
R_OOlIxRPXOlba5aNNA,False,True,False,False,False,False,False,False,False,False
R_enXstiI5JXov41XDs,False,True,False,False,False,False,True,False,False,False
R_2wpg5H9U7COWQe1Cc,False,True,False,False,False,False,True,False,False,False
R_2WU1bhM8EGaxgiyNA,False,False,False,False,False,False,False,False,False,True
R_2tKyXsBQOjG56iHCf,False,True,False,False,False,True,False,False,False,False
R_oZVuxMolHqMwfSxEb,False,True,False,False,False,True,False,False,False,True
R_oZVuxMolHqMwfSxEa,False,True,False,False,False,True,False,False,False,True
R_oZVuxMolHqMwfSxEc,False,True,False,False,False,True,False,False,False,True
R_3oFsYs5nDuUwKS8NA,False,True,False,False,False,False,False,False,False,False
R_31ZQSeRPLh5i3PHBv,False,False,False,True,False,False,False,False,False,False
R_utfdZUmyiRGcKrfNA,False,True,False,False,False,True,False,False,False,False
R_115VeF3IwgStgXkAq,False,False,False,False,False,True,False,False,False,False
R_vAAai7ZWYKt9K3TCf,False,True,False,False,False,False,False,False,False,False
R_3D0aNhEzdSUSzzLCf,False,True,False,False,False,False,False,False,False,False
R_2Cfy4as15RnnYpLNA,False,True,False,False,False,False,False,False,False,True
R_1OHy2vkpovNp3gxNA,False,False,False,False,True,False,True,False,False,False
R_308f34j4nMXUVrhEb,False,True,False,False,False,False,False,False,False,False
R_308f34j4nMXUVrhEa,False,True,False,False,False,False,False,False,False,False
R_308f34j4nMXUVrhEc,False,True,False,False,False,False,False,False,False,False
R_12LMMmqJp9SOIhiNA,False,True,False,False,False,False,False,False,False,False
R_3snAG7K2sJacsscNA,False,True,False,False,False,True,False,False,False,False
R_yrpWcDwmkSUeRSVDw,False,True,False,False,False,True,False,False,False,False
R_1jJ44EzY7WhBAFfBv,False,True,False,True,False,False,False,False,False,False
R_33CJoC1SO7waAQyNA,False,True,False,False,False,False,False,False,False,False
R_86a0Zt04W2Ys69bDz,False,True,False,False,False,False,False,False,False,False
R_3PHbhYdEaM14Cg1Ag,False,True,False,False,False,False,True,False,False,False
R_Y3TizhkmFvp3YnnAg,False,True,False,False,False,False,True,False,False,False
R_uenvL7jY2Y97WBXNA,False,True,False,False,False,False,False,False,False,False
R_22zRoeI2o7xqjBlCj,False,True,False,False,False,False,True,False,False,False
R_2Y8Pe7yNl8Z2pFaAq,False,False,False,False,False,False,False,False,False,True
R_2DUDRmLq0xjJfwMNA,False,True,False,False,False,False,False,False,False,False
R_210APeDCoIWyS6SNA,False,True,False,False,False,False,False,False,False,True
R_2OTLNqF6iDHATKVDe,False,True,False,False,False,False,False,False,False,False
R_2dfQ1xuthNb9yJkNA,False,False,False,False,False,False,False,False,False,True
R_7U9elxnxNyStSj7NA,False,False,False,False,False,False,False,False,False,True
R_1oisYGAokiakIAwNA,False,True,False,False,True,False,False,False,False,False
R_yUb1zzwQo6v2pARNA,False,True,False,False,True,False,False,False,False,False
R_2tDnsw7cjc9OMlFNA,False,False,False,False,True,False,False,False,False,False
R_V1JfeqqMPnBrmA9Dq,False,False,False,False,False,False,False,False,False,True
R_1IAWeHOFG3JzYBXNA,False,True,False,False,False,False,False,False,False,True
R_2xS3cnYxR7hqPJvDs,False,True,False,False,False,False,True,False,False,False
R_3fGMeMiYsJtr4IaDs,False,True,False,False,False,False,True,False,False,False
R_28Z1D3U1h5pq4DUCc,False,False,False,False,False,True,False,False,False,False
R_BQvdLHeMiMWqsE1NA,False,True,False,False,False,False,False,False,False,False
R_2tlOWWqdWGOmrUwBv,False,True,False,False,False,False,False,False,False,False
R_2sTn4LalK2cLLa7NA,False,True,False,False,False,False,False,False,False,False
R_1kHs5zwx5IiXiy2Av,False,True,False,False,True,False,False,False,False,False
R_3Oc2UyWiK9i5d56Bs,False,True,False,False,False,False,False,False,False,True
R_UGzy1CEQADwW6cxNA,False,True,False,False,False,False,False,False,False,False
R_2pW7oqrlGb5uFUoBd,False,True,False,False,False,False,False,False,False,False
R_eWJC2dWHysXP3EtDz,False,True,False,False,False,False,False,False,False,False
R_3Mccv9p8OxmW2g4Dz,False,True,False,False,False,False,False,False,False,False
R_rkwBtTQ0odLDiJHNA,False,True,False,False,False,False,False,False,False,False
R_3CIQok1qsFoKp0cCt,False,False,True,False,False,False,False,False,False,False
R_3CIQok1qsFoKp0cCu,False,False,True,False,False,False,False,False,False,False
R_3CIQok1qsFoKp0cDp,False,False,True,False,False,False,False,False,False,False
R_3CIQok1qsFoKp0cBf,False,False,True,False,False,False,False,False,False,False
R_3NPA7wDJ6LtgUGeNA,False,True,False,False,False,False,False,False,False,False
R_1Q5RhppHc5AZdCzNA,False,True,False,False,False,False,False,False,False,False
R_33gm7jRlZhIlzv6NA,False,True,False,False,False,False,False,False,False,False
R_2th7AG4MUxPvFR0NA,False,True,False,False,False,False,False,False,False,True
R_r8BRzChJosMEL3XNA,False,False,False,False,False,False,False,False,False,True
R_24uauMJPi8xwuxoBw,False,True,False,False,False,False,True,False,False,False
R_3ffpwHm42eO7q5zNA,False,False,True,False,False,False,False,False,False,False
R_2e508mSLwtf4NNeDq,False,True,False,False,False,False,True,False,False,False
R_2e508mSLwtf4NNeAy,False,True,False,False,False,False,True,False,False,False
R_2e508mSLwtf4NNeDd,False,True,False,False,False,False,True,False,False,False
R_1Caa5e1YtOUekDPNA,False,False,True,False,False,False,False,False,False,False
R_2PzI3WlASYWWmz0NA,False,True,False,False,False,True,False,False,False,True
R_1dbiWP6tiVkgsR7NA,False,False,True,False,False,False,False,False,False,False
R_bxsz15l2rveczHrNA,False,False,False,False,False,False,False,False,False,True
R_3MijtMpRdRWRHDKAn,False,True,False,False,False,False,False,False,False,False
R_1fjg0znJXEl6kIxBd,False,True,False,False,False,False,False,False,False,False
R_3060qhJ1ciFYRdrNA,False,True,False,False,False,False,False,False,False,False
R_1f74ezpSVXTBGRCBi,False,False,False,False,False,False,False,False,False,True
R_XgDXiFZClejHY4NDs,False,True,False,False,False,False,True,False,False,False
R_PwaoZlnRiz6gYJrDs,False,True,False,False,False,False,True,False,False,False
R_RVMFL3WnNO0liKJAg,False,True,False,False,False,False,True,False,False,False
R_e8lSGTOT1VLr96xNA,False,True,False,False,False,False,False,False,False,False
R_3HoTvUtLw5LAXKJCa,False,False,False,False,False,True,False,False,False,True
R_3qxGFJDrg8pTwK1Dq,False,True,False,False,False,False,True,False,False,False
R_3rSxPLDgRnx5qfLDq,False,True,False,False,False,False,True,False,False,False
R_1DGQ34Fv982fRuXNA,False,True,True,False,True,False,False,False,False,True
R_2q1LdRpPhrC1XQZNA,False,True,False,False,False,False,False,False,False,True
R_3qfDMSc7stjNFTANA,False,True,False,False,False,False,False,False,False,False
R_2zFRqquPiyoZoXVDz,False,True,False,False,False,False,True,False,False,False
R_2zFRqquPiyoZoXVCc,False,True,False,False,False,False,True,False,False,False
R_2B8Woo4HKJUpLQ5NA,False,True,False,False,False,False,False,False,False,True
R_2DLG6b8GCuur1TSBi,False,True,False,False,False,False,False,False,False,False
R_2z721pjhv1FEdgeNA,False,True,False,False,False,False,False,False,False,True
R_3PTfzq3xXqRQpFJNA,False,True,False,False,False,False,False,False,False,False
R_3nU94IBBXuZ0158Ct,False,True,True,False,True,False,False,False,False,False
R_3nU94IBBXuZ0158Cu,False,True,True,False,True,False,False,False,False,False
R_3nU94IBBXuZ0158Dp,False,True,True,False,True,False,False,False,False,False
R_3nU94IBBXuZ0158Bf,False,True,True,False,True,False,False,False,False,False
R_22XHzCVY6W3yai9Ct,False,True,True,False,True,False,False,False,False,False
R_22XHzCVY6W3yai9Cu,False,True,True,False,True,False,False,False,False,False
R_22XHzCVY6W3yai9Dp,False,True,True,False,True,False,False,False,False,False
R_22XHzCVY6W3yai9Bf,False,True,True,False,True,False,False,False,False,False
R_NWFZcpbBuBt87e1Bv,False,True,False,False,False,False,False,False,False,False
R_2dy8wHQGGlBjcTWBs,False,False,True,False,True,False,False,False,False,True
R_2dy8wHQGGlBjcTWCp,False,False,True,False,True,False,False,False,False,True
R_2DTZ3PZUnHEmukXNA,False,True,False,False,False,False,False,False,False,True
